"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At","Artist Genres","Danceability","Energy","Key","Loudness","Mode","Speechiness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Time Signature","Album Genres","Label","Copyrights"
"spotify:track:5p6Fx7EGe2zi49J8X8jR9s","Bhala","spotify:artist:0X7ulxroScmdiJuVS2nAce","Vinay Katoch","spotify:album:5lm3tjfvvjW2LbmBcq4JJX","Bhala","spotify:artist:0X7ulxroScmdiJuVS2nAce","Vinay Katoch","2020-08-28","https://i.scdn.co/image/ab67616d0000b273c6fb22fe67a16a94f1f82db3","1","1","355573","https://p.scdn.co/mp3-preview/2b8a6f77b5ba6b81aded7ff6b6ee7199d48b8d71?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-13T10:42:03Z","","0.538","0.476","10","-9.418","1","0.04","0.471","0","0.087","0.323","152.113","4","","Vusic Records","C © 2020 Vusic Records, P ℗ 2020 Vusic Records"
"spotify:track:0P8FGUyUCwkduWjJg3yGu2","Shri Vishnu Stuti","spotify:artist:5tF1NFJk94pRxMjqMVGjIW","Ashit Desai","spotify:album:2AAsVYBEA5aYdOitVba3rh","Himalayan Chants","spotify:artist:5tF1NFJk94pRxMjqMVGjIW","Ashit Desai","2001-03-01","https://i.scdn.co/image/ab67616d0000b27386072f3ca681bf097d6a0e63","1","5","82666","https://p.scdn.co/mp3-preview/1b20795b246e40d06021b1a87217b6a69e093623?cid=9950ac751e34487dbbe027c4fd7f8e99","false","33","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-13T10:42:03Z","bhajan,kirtan","0.398","0.339","10","-7.038","1","0.0366","0.822","0","0.174","0.15","89.946","4","","Oreade Music","C (C) 2006 Oreade Music"
"spotify:track:7HETPbsuO21OP97WdkB0bK","Mithe Ras Se Bharyo Radha Rani Lage","spotify:artist:2yis41rltks0pQr6nCBAD6","Maanya Arora","spotify:album:613NSaTIOjoGY4zA1mGAlJ","Mithe Ras Se Bharyo Radha Rani Lage","spotify:artist:2yis41rltks0pQr6nCBAD6","Maanya Arora","2020-04-29","https://i.scdn.co/image/ab67616d0000b273964b4a0ecd4d4821f1f044ca","1","1","236341","https://p.scdn.co/mp3-preview/b40be85b43fd36906978635f4f2f76eaa0f4d9eb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-13T10:42:03Z","bhajan","0.679","0.563","1","-7.529","0","0.0448","0.69","0","0.392","0.479","81.987","4","","Pehchan Devotional","C 2020 Pehchan Devotional, P 2020 Pehchan Devotional"
"spotify:track:2bSsKDOwWkArF0V3Y2zE6Q","Radha Albeli","spotify:artist:7f1z1sM9qhtsIu3XpxXbNT","Gourav Krishna Goswamiji","spotify:album:3Y8nSU70HhsSjzXFfaufPr","Radha Naam Sang, Vol. 1","spotify:artist:7f1z1sM9qhtsIu3XpxXbNT","Gourav Krishna Goswamiji","2017-01-05","https://i.scdn.co/image/ab67616d0000b2733be89de791b86750eff8776b","1","1","400901","https://p.scdn.co/mp3-preview/e08e23ac8119553985151203b28014f78bc8fb71?cid=9950ac751e34487dbbe027c4fd7f8e99","false","33","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-13T10:42:03Z","","0.706","0.788","6","-7.442","1","0.03","0.293","0.000107","0.11","0.851","100.02","4","","Myuzic Entertainment","C (C) 2017 Myuzic Entertainment"
"spotify:track:5aa4zMfrJ16iDnS6UIKtlL","Aasman Ko Chukar","spotify:artist:6wa1AsxB9oJP7lwNSmbcYx, spotify:artist:23y7sT3YJztGVJUMMYuxL4, spotify:artist:54SpMvvemA3VnhHCCUmtW9, spotify:artist:7iXMvQNunidE9y5aO4Bjj9, spotify:artist:7sCO08Lf7f0FHy2KEEZ5lk, spotify:artist:1RnfOWhJmlJgI6yGAtdX1v, spotify:artist:2B6by2aKuDkLUo06LV960f","Daler Mehndi, Hrishikesh, Neuman, FRANCO, Shazneen Arethna, Samantha, Sunayana","spotify:album:43oDfsZbEaJ7ismXqMluz9","Hanuman Returns","spotify:artist:0iBqHeUD0rnSWXbC9UAT5O","Tapas Relia","2007-12-15","https://i.scdn.co/image/ab67616d0000b273f6cf72bd190be11e87c9f1e5","1","1","274081","https://p.scdn.co/mp3-preview/a2eeea316d944d8f6c6e7fec8709cfe23be96bf1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-13T10:42:03Z","bhangra,desi pop,filmi,modern bollywood,marathi pop","0.536","0.438","7","-12.894","1","0.103","0.119","0","0.129","0.127","144.626","4","","T-Series","C 2007 Super Cassettes Industries Private Limited, P 2007 Super Cassettes Industries Private Limited"
"spotify:track:6GqQgrbz3e67YMBqOKrllv","Ankhiyan Hari Darshan Ki Pyasi","spotify:artist:2ijWbN5KykTYiBoVmhzCTU","Jagjit Singh","spotify:album:1f8NfEaMNTXCsef5NZ81V5","Radhe Krishna Radhe Shyam","spotify:artist:2ijWbN5KykTYiBoVmhzCTU","Jagjit Singh","2000-08-08","https://i.scdn.co/image/ab67616d0000b27311fa4d88fbdba7cf95b191f9","1","1","340960","https://p.scdn.co/mp3-preview/aae8fec8c88596ef054190601736ecf94c2b6b91?cid=9950ac751e34487dbbe027c4fd7f8e99","false","18","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-13T10:42:03Z","classic bollywood,desi pop,filmi,ghazal,sufi","0.52","0.497","5","-10.027","1","0.0339","0.66","0","0.156","0.723","149.446","4","","T-Series","C 2000 Super Cassettes Industries Private Limited, P 2000 Super Cassettes Industries Private Limited"
"spotify:track:25Ka89vJT9N24lyoZxYiKl","Shiv Sama Rahe","spotify:artist:5cEE1pTgDhFe8QuigmqxJF","Hansraj Raghuwanshi","spotify:album:5AqhFDg3NYPUUJX4LtHnx6","Shiv Sama Rahe (Hindi)","spotify:artist:5cEE1pTgDhFe8QuigmqxJF","Hansraj Raghuwanshi","2021-01-02","https://i.scdn.co/image/ab67616d0000b273d007213acb1192b8e7ed26d3","1","1","333400","https://p.scdn.co/mp3-preview/fb3989347af1e49d4a51245cabb0f7c1fe5253a9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-13T10:42:03Z","himachali pop","0.652","0.768","9","-3.63","1","0.0282","0.184","0","0.119","0.395","99.965","1","","Hansraj Raghuwanshi","C © Fatafat Digital, P ℗ Music Dhamaka"
"spotify:track:3TW7JKCzhmu8QwuwiEHGcN","Sri Radhe Sri Radhe","spotify:artist:5z3IbeGRtiOW5PY6EFusYd","Mridul Krishna Sastri Ji","spotify:album:0xHyDi33Uu13ZHJP5NkiF4","Mridul Ras Dhara, Vol. 4","spotify:artist:5z3IbeGRtiOW5PY6EFusYd","Mridul Krishna Sastri Ji","2017-12-18","https://i.scdn.co/image/ab67616d0000b273d52b1b5217491fea0108f6c2","1","6","780408","https://p.scdn.co/mp3-preview/2468e39f959a486317082a045efc401be65c7536?cid=9950ac751e34487dbbe027c4fd7f8e99","false","11","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-13T10:42:03Z","","0.381","0.327","11","-19.343","1","0.0501","0.563","0","0.164","0.779","73.617","4","","Myuzic Entertainment","C (C) 2017 Myuzic Entertainment"
"spotify:track:1JpfGrJifqKd8RrRoSHBBY","Shiv Kailasho Ke Vasi","spotify:artist:5cEE1pTgDhFe8QuigmqxJF","Hansraj Raghuwanshi","spotify:album:32QytmMRUHhigT0UpaMwah","Shiv Kailasho Ke Vasi (Shiv Bhajan)","spotify:artist:5cEE1pTgDhFe8QuigmqxJF","Hansraj Raghuwanshi","2020-03-23","https://i.scdn.co/image/ab67616d0000b273351f7bffaf764119e89e1738","1","1","305559","https://p.scdn.co/mp3-preview/c89a5d7aa7191f96397282f42aa14aefd70a36cb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-13T10:42:03Z","himachali pop","0.555","0.343","7","-9.918","1","0.0241","0.338","0","0.34","0.253","99.981","1","","Hansraj Raghuwanshi","C © Hansraj Raghuwanshi, P ℗ Hansraj Raghuwanshi"
"spotify:track:2j39TRa9GsAo4GoqIZrZW6","Nikunj Mein Biraje","spotify:artist:4tNu5NPtqLbnG90ew6QUpb","Vikram Hazra","spotify:album:4QR3Miyxs0bnBo1Z9wd2qk","Amrit","spotify:artist:4tNu5NPtqLbnG90ew6QUpb","Vikram Hazra","2008-01-01","https://i.scdn.co/image/ab67616d0000b273d36da157fde5398ddc9ce7e5","1","7","354786","https://p.scdn.co/mp3-preview/0179cac190a1f1e67ef5bd04db8a0fe414e87706?cid=9950ac751e34487dbbe027c4fd7f8e99","false","31","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-13T10:42:03Z","bhajan,mantra","0.349","0.705","8","-7.39","0","0.0516","0.328","0","0.121","0.746","86.898","4","","The Art of living","C 2008 The Art of living, P 2008 The Art of living"
"spotify:track:7yM3496mGl1PDpR6ZiSkpF","Aarti Kunj Bihari Ki (From ""Aarti"")","spotify:artist:4hkB2bR5ek6lJChj6aunCn","Anuradha Paudwal","spotify:album:1pP4jjnnMGtEm1mzUVwM1H","Krishna Janmashtami Special Bhajans Vol-7","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2019-08-23","https://i.scdn.co/image/ab67616d0000b273678f12f3cee5fc8faee3ce6e","1","1","261587","https://p.scdn.co/mp3-preview/322eb48cf981f66660677fbb4369db50a6eee668?cid=9950ac751e34487dbbe027c4fd7f8e99","false","30","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-13T10:42:03Z","bhajan,classic bollywood,desi pop,filmi,ghazal,modern bollywood","0.528","0.748","1","-9.705","1","0.0542","0.583","0","0.364","0.845","130.125","4","","T-Series","C 2019 Super Cassettes Industries Private Limited, P 2019 Super Cassettes Industries Private Limited"
"spotify:track:34t9jL4Z2X3R3cI1QYs1VX","Radhika Gori Se Brij Ki Chori Se","spotify:artist:6bTYG6GepzhsmJsbYv9DCI","Jaya Kishori","spotify:album:114F5zk0IgtZzMEnrbkiAp","Radhika Gori Se Brij Ki Chori Se","spotify:artist:6bTYG6GepzhsmJsbYv9DCI","Jaya Kishori","2020-06-15","https://i.scdn.co/image/ab67616d0000b2736a5830bd0a496a283c7e6b01","1","1","793212","https://p.scdn.co/mp3-preview/d7324299d8d40fd59d310cf483491bed24f8fbc2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-13T10:42:03Z","","0.422","0.921","1","0.036","1","0.0626","0.656","0.00000481","0.718","0.722","147.968","4","","Jaya Kishori","C 2020 Jaya Kishori, P 2020 Jaya Kishori"
"spotify:track:2hGKMpyjjEStURJ3BaJjA6","Rudrashtakam","spotify:artist:0ivZyfIHsCjQGS5OqHt3hA","Agam Aggarwal","spotify:album:0EXJd8wkCStTTPuGbzM2gq","Rudrashtakam","spotify:artist:0ivZyfIHsCjQGS5OqHt3hA","Agam Aggarwal","2020-06-01","https://i.scdn.co/image/ab67616d0000b273d15ae53d566e56a4000cd45d","1","1","312352","https://p.scdn.co/mp3-preview/b57dd0e930f097ed59106168363fed5325f1b9ca?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-13T10:42:03Z","","0.656","0.377","2","-9.827","1","0.0319","0.475","0.00000267","0.107","0.144","136.002","3","","1805292 Records DK","C 2020 1805292 Records DK, P 2020 1805292 Records DK"
"spotify:track:73GVppku1MaclUF0Y6o1Jo","Hare Krishna Hare","spotify:artist:3yMmYEklQ7gLOZXEFNd3xr","Palak Muchhal","spotify:album:1Pmec3rOkxVwN9VGggqV9U","Hare Krishna Hare","spotify:artist:3yMmYEklQ7gLOZXEFNd3xr","Palak Muchhal","2021-01-14","https://i.scdn.co/image/ab67616d0000b273ebb227f375ba5afc61ee5f3c","1","1","173290","https://p.scdn.co/mp3-preview/b1685d9a70b7c2e67e1131cb149cba5f231f21fe?cid=9950ac751e34487dbbe027c4fd7f8e99","false","42","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-13T10:42:03Z","desi pop,filmi,modern bollywood","0.399","0.536","4","-10.735","0","0.0484","0.845","0.0254","0.194","0.309","94.705","4","","T-Series","C 2021 Super Cassettes Industries Private Limited, P 2021 Super Cassettes Industries Private Limited"
"spotify:track:5qC8v0RsdxBZ8H1AFUblby","Adharam Madhuram","spotify:artist:58MHqzMYj4y4hs53HGz7zF","Sanjeevani Bhelande","spotify:album:4CFd79ol2551lzXTXSVzIL","Adharam Madhuram","spotify:artist:58MHqzMYj4y4hs53HGz7zF, spotify:artist:2V1uCeLqUzzuhia4iTkvPO","Sanjeevani Bhelande, Vallabhacharya","2018-08-25","https://i.scdn.co/image/ab67616d0000b2738a3ef7b85524057973df3b13","1","1","453176","https://p.scdn.co/mp3-preview/e360334eba51051a3b9758352bd4fd34a47ab7cc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","24","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-13T10:42:03Z","mantra,marathi devotional,marathi traditional","0.557","0.423","8","-7.65","0","0.0382","0.855","0.0000264","0.27","0.514","84.817","4","","Saregama","C 2018 Saregama India Ltd, P 2018 Saregama India Ltd"
"spotify:track:6IpRsKNb71BitzSfWW26Zp","Mahabali Maharudra","spotify:artist:4iA6bUhiZyvRKJf4FNVX39, spotify:artist:1dVygo6tRFXC8CSWURQJq2, spotify:artist:5cB4d4jPYjMT326sjihQ4m, spotify:artist:33132SkzbRbOGL6fQBWHqQ, spotify:artist:4oVMLzAqW6qhRpZWt8fNw4, spotify:artist:3sOfYgQg5NKNaDOPg27TSr, spotify:artist:2ME9akyjf2IaOM5DLTqHUS","Vijay Prakash, Sonu Nigam, Shaan, Palash Sen, Kailash Kher, Madhushree Sneha Panth, Sapna Mukherjee","spotify:album:0kee4xS02XNY2pQIke9EDr","Hanuman","spotify:artist:0iBqHeUD0rnSWXbC9UAT5O","Tapas Relia","2005-10-10","https://i.scdn.co/image/ab67616d0000b273a1fceef0685d94abe1d9f727","1","9","281495","https://p.scdn.co/mp3-preview/a613a76522bf375f82df48b667ae8c23673004a1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-13T10:42:03Z","filmi,desi pop,filmi,modern bollywood,desi pop,filmi,modern bollywood,hindi indie,indian indie,modern bollywood,desi pop,filmi,indian folk,modern bollywood,sufi","0.738","0.475","1","-15.315","1","0.058","0.139","0","0.0966","0.336","104.994","4","","Times Music","C © 2005 Times Music, P ℗ 2005 Times Music"
"spotify:track:2TqS80j5Qi0OtBYFZVtLaC","Sojugaada Sooju Mallige","spotify:artist:4JczWHls9n9VpTHnqO2IG8, spotify:artist:4pQHN533nPhh4gRG5wgAWH, spotify:artist:1ywMwnpklJeCQCn1pisjFR","Ananya Bhat, Bharath Naik, Girish K.P","spotify:album:6vb9lRaGu8QZvYHlMf9faq","Sojugaada Sooju Mallige","spotify:artist:70OZZw9WakfUAXdnLPF6GI","Folklore","2020-03-27","https://i.scdn.co/image/ab67616d0000b273d899b7d40a08756333c7e0ab","1","1","572949","https://p.scdn.co/mp3-preview/c4148b6786de74f549c8bad90bc9aaf72635b46f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-13T10:42:03Z","sandalwood,kannada pop","0.485","0.249","0","-10.053","1","0.029","0.0904","0.00468","0.112","0.0798","117.082","1","","VMS Music Records and Publishing Sdn Bhd","C 2020 Divo Tv Private Limited, P 2020 Divo Tv Private Limited"
"spotify:track:0YIlNIDrf1a2rLJwcn7Dt0","Kalabhairava Ashtakam","spotify:artist:6ffL1W3QlzZGnP90Ffi3kY","Goldsmth","spotify:album:5gYYZbyyZ1pJ9kZ9BFIw6v","Kalabhairava Ashtakam","spotify:artist:6ffL1W3QlzZGnP90Ffi3kY","Goldsmth","2019-11-22","https://i.scdn.co/image/ab67616d0000b27349230d1c1169e5d28fd57c95","1","1","264000","https://p.scdn.co/mp3-preview/2390026dabc719c018e04788640b3222e68efee3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","28","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-13T10:42:03Z","","0.7","0.714","2","-7.052","1","0.188","0.0598","0.00000625","0.091","0.451","180.109","3","","Goldsmth","C 2019 Goldsmth, P 2019 Goldsmth"
"spotify:track:7pBpNONZEcbVfNJPy88uAB","Shuklambaradharam Vishnum – Vishnu Shloka","spotify:artist:35Dv4r2eP3iqNKQTSwaBVK","Om Voices","spotify:album:4TA5odal58eUdzusLfMkep","Mahamantra Musical, Vol. 3","spotify:artist:35Dv4r2eP3iqNKQTSwaBVK","Om Voices","2015-11-30","https://i.scdn.co/image/ab67616d0000b273452762467e655e229dee17fe","1","3","286093","https://p.scdn.co/mp3-preview/4978d2f13da7a68967a11d376c50cc43a27674a0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","18","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-13T10:42:03Z","mantra","0.632","0.329","9","-8.702","1","0.0294","0.766","0.0144","0.123","0.365","119.992","4","","Strumm Entertainment","C (C) 2015 Strumm Entertainment Pvt. Ltd."
"spotify:track:598Osn5UUNlFgWxBHXLe3p","Tum Prem Ho Reprise","spotify:artist:5Nfs3z1NSsrI3wxInUl6v8","Mohit Lalwani","spotify:album:4k6C9N6McJY2huYgFMM4yR","Tum Prem Ho Reprise","spotify:artist:5Nfs3z1NSsrI3wxInUl6v8","Mohit Lalwani","2019-08-03","https://i.scdn.co/image/ab67616d0000b2735818328a76f4d456844391c8","1","1","288545","","false","34","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-13T10:42:03Z","","0.698","0.449","4","-11.847","1","0.028","0.873","0.0000384","0.0737","0.287","109.973","1","","2580832 Records DK","C 2021 2580832 Records DK, P 2021 2580832 Records DK"
"spotify:track:4eIH5R4W3xvwtk0miIRbxB","Yada Yada Hi Dharmasya","spotify:artist:6OedM8wggc685gzRzEdlcb","Sharmin Anand","spotify:album:76fG6VCvAv25ill6bDOOSv","Yada Yada Hi Dharmasya","spotify:artist:6OedM8wggc685gzRzEdlcb","Sharmin Anand","2020-08-22","https://i.scdn.co/image/ab67616d0000b273a7e77b0050cf0d35790880a0","1","1","282151","https://p.scdn.co/mp3-preview/6b073f3c44a8f4d09d9cd0cc2ed697ea5cd7cde3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-13T10:42:03Z","","0.343","0.869","2","-7.996","1","0.12","0.121","0.00036","0.305","0.169","149.948","4","","Star Music","C 2020 Star Music, P 2020 Star Music"
"spotify:track:5uqAXD5vbU1h3thuKLEQ5e","Chaturbhuja Jagannath","spotify:artist:11l4RaIZGbrRNmk3QZ74AC","Dipanwita Choudhury","spotify:album:2QLWReiURQbGR5JPJklRHP","Chaturbhuja Jagannath","spotify:artist:11l4RaIZGbrRNmk3QZ74AC","Dipanwita Choudhury","2020-07-23","https://i.scdn.co/image/ab67616d0000b2739f80dd98f237c107f5ff772c","1","1","620999","https://p.scdn.co/mp3-preview/ccc20a1e0416d3e14ea037fa5f7e27532b949fa8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","11","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-13T10:42:03Z","","0.755","0.663","7","-3.725","0","0.0338","0.708","0.00000388","0.376","0.51","122.047","1","","Prachesta Music","C © 2020 Prachesta Music, P ℗ 2020 Prachesta Music"
"spotify:track:2lyh5kOAC98ZJikzYSZN8n","He Ram He Ram","spotify:artist:2ijWbN5KykTYiBoVmhzCTU","Jagjit Singh","spotify:album:0KVViOUYzvlsNwmdKwpCRF","Hey Gobind Hey Gopal","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","1984-08-01","https://i.scdn.co/image/ab67616d0000b27309ab9dc7dcf120b26b191918","1","6","253000","https://p.scdn.co/mp3-preview/f5e95083df0069d6e3766be90627b1a755637978?cid=9950ac751e34487dbbe027c4fd7f8e99","false","40","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-13T10:42:03Z","classic bollywood,desi pop,filmi,ghazal,sufi","0.601","0.276","0","-17.906","1","0.0264","0.717","0","0.191","0.697","91.56","4","","Saregama","C 1984 Saregama India Ltd, P 1984 Saregama India Ltd"
"spotify:track:4mlz6Y6MOWRZuPZMQa2bLh","Shri Badri Nath Ji Ki Aarti (From ""Badrinath Amritwani"")","spotify:artist:4hkB2bR5ek6lJChj6aunCn","Anuradha Paudwal","spotify:album:278bhX9hDHNHLQkOUSU1il","Akshay Tritiya 2020 Special Bhajans","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2020-04-26","https://i.scdn.co/image/ab67616d0000b273b7fcef53fbea8cb48a014d5f","1","5","362915","https://p.scdn.co/mp3-preview/27688cfea52315166dc441cc741c133a0e526c88?cid=9950ac751e34487dbbe027c4fd7f8e99","false","7","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-13T10:42:03Z","bhajan,classic bollywood,desi pop,filmi,ghazal,modern bollywood","0.681","0.342","4","-12.237","1","0.034","0.909","0","0.377","0.944","110.158","1","","T-Series","C 2020 Super Cassettes Industries Private Limited, P 2020 Super Cassettes Industries Private Limited"
"spotify:track:1PZZtXR7nsNIyRcqd7UeiF","Aarambh","spotify:artist:1EzHkoB4160h1B1xAyXSUR","Piyush Mishra","spotify:album:6Cyp74Z8rscKnSCcTSlg9n","Gulaal","spotify:artist:1EzHkoB4160h1B1xAyXSUR","Piyush Mishra","2009-02-27","https://i.scdn.co/image/ab67616d0000b273c45169492ebc6af70588df7d","1","3","295866","https://p.scdn.co/mp3-preview/f184241abd020d6002d7e091b623c33d995415c2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-13T10:42:03Z","indian folk","0.693","0.778","1","-8.087","0","0.248","0.555","0","0.094","0.282","125.025","4","","T-Series","C 2009 Super Cassettes Industries Private Limited, P 2009 Super Cassettes Industries Private Limited"
"spotify:track:4lPK8YTayDrV8fnyhw8Hi8","Jai Siya Ram","spotify:artist:4GAS3Bv2Gh6PzaxyExxSuO","Shivam Chaurasia","spotify:album:1F3viVrvjvba5EBhp6DJ7x","Jai Siya Ram","spotify:artist:4GAS3Bv2Gh6PzaxyExxSuO","Shivam Chaurasia","2020-11-13","https://i.scdn.co/image/ab67616d0000b273cb84d10df21c2e8ba289ba75","1","1","275744","https://p.scdn.co/mp3-preview/f2014b9769e26b1d345b52364551d959a39528f1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","24","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-13T10:42:03Z","","0.522","0.442","6","-10.989","1","0.0303","0.703","0","0.244","0.399","93.99","4","","Shivam Chaurasia","C 2020 Shivam Chaurasia, P 2020 Shivam Chaurasia"
"spotify:track:3vISF8zHsST6a5ikqxDkWJ","Barsane Wali Radhe","spotify:artist:3ncyTPZHxKdVhNjJObRkix","Mridul Krishnan Shastri","spotify:album:0x3ucQPZYPUSuakVb2e9IQ","Bhajan Sandhya, Vol. 14","spotify:artist:6RYB8R3NsWAb2jCGctBeTP, spotify:artist:3ncyTPZHxKdVhNjJObRkix","Anil Hanslas, Mridul Krishnan Shastri","2016-08-10","https://i.scdn.co/image/ab67616d0000b273d1ff64c4446d92e8e7620bf4","1","8","2695844","https://p.scdn.co/mp3-preview/1bad6d34001c0d10ac7e19aad1b778e97f5db2c8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-13T10:42:03Z","","0.717","0.766","3","-8.384","0","0.0458","0.623","0","0.128","0.791","105.992","4","","Myuzic Entertainment","C (C) 2016 Myuzic Entertainment"
"spotify:track:3RIxO12bs6dbxXVjE8r0ML","Mere Sarkar Aaye Hain","spotify:artist:5NjcMFxyu1jFQsVOCCctc2","Raj Pareek","spotify:album:44YqdlXGPialBp5vOEwxo4","Mere Sarkar Aaye Hain","spotify:artist:5NjcMFxyu1jFQsVOCCctc2","Raj Pareek","2020-03-07","https://i.scdn.co/image/ab67616d0000b27353f47882367d6ab4d776cb0b","1","1","545746","https://p.scdn.co/mp3-preview/c29b14880187c51ba0973a34bb08f13ba5f9d311?cid=9950ac751e34487dbbe027c4fd7f8e99","false","34","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-13T10:42:03Z","","0.624","0.878","0","-5.033","1","0.125","0.582","0","0.0741","0.633","96.003","4","","YUKI","C © spectralindia, P ℗ yukicassettes"
"spotify:track:31tN2zRIIvG1T6p6UpHhNI","Meri Lagi Shyam Sang Preet","spotify:artist:6bTYG6GepzhsmJsbYv9DCI","Jaya Kishori","spotify:album:1DB05531DdISFeyVqPVfQK","Meri Lagi Shyam Sang Preet","spotify:artist:6bTYG6GepzhsmJsbYv9DCI","Jaya Kishori","2020-06-07","https://i.scdn.co/image/ab67616d0000b2731765d7cabca88c6d162e7fbf","1","1","1096116","https://p.scdn.co/mp3-preview/cf0f1450a6a97dc489bd76b60ab4048dd0080e6a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","36","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-13T10:42:03Z","","0.469","0.449","4","-12.372","0","0.0532","0.817","0.000234","0.0808","0.688","136.391","4","","Jaya Kishori","C 2020 Jaya Kishori, P 2020 Jaya Kishori"
